PC1,PC2,Name
-1.9302578621836266,-0.8823744012489222,ethanol
-2.1302962181994625,-0.22164046372261528,acetic_acid
2.163569876361356,-1.3881997268084527,benzene
1.966942209747639,0.49214365008849786,triethylamine
-0.06995800572590583,2.000070941691493,ethyl_acetate
